"Type","Date","Set Time","Title","Amount","Currency","Exchange Rate","Category Group Name","Category","Account","Notes","Labels","Status"
"Expense","2021-06-30 16:50:52","16:50","Food","-5.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-30 14:06:35","14:06","Hdmi cable","-5.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-06-30 13:20:55","13:20","Snack","-3.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","Snack","","None"
"Expense","2021-06-29 12:58:40","12:58","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-29 02:02:48","02:02","Drinks","-4.50","EUR","1.0000000000","Entertainment","Drinks","Savings","Beer","","None"
"Expense","2021-06-28 14:15:53","14:15","Food","-6.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-28 13:29:40","13:29","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-06-28 11:09:31","11:09","Snack","-1.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","Snack","","None"
"Income","2021-06-28 09:05:43","09:05","Tepak","9876.37","EUR","1.0000000000","Employer","Salary","Savings","Payment in advance for 6 months","","None"
"Expense","2021-06-26 23:17:58","23:17","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-26 16:46:22","16:46","Coffee and snack","-4.04","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-06-25 15:53:29","15:53","Coffee","-3.70","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-06-25 15:25:13","15:25","Mobile","-12.00","EUR","1.0000000000","Utilities","Mobile","Savings","Gia na valw internet gia 1 mina","","None"
"Expense","2021-06-25 12:52:39","12:52","Food","-10.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-24 16:20:50","16:20","Food","-5.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-24 16:11:06","16:11","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-06-24 12:49:04","12:49","Soda","-0.90","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-06-23 19:39:59","19:39","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-23 19:15:07","19:15","Coffee","-2.90","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-06-23 13:00:33","13:00","Greek number","-10.00","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2021-06-23 11:59:49","11:59","Food","-3.09","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-22 19:59:38","19:59","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-22 12:22:51","12:22","Coffee","-1.60","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-06-22 11:53:16","11:53","Snack","-1.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","Snack","","None"
"Expense","2021-06-22 11:33:15","11:33","Bookshop","-2.80","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-06-21 18:06:38","18:06","Mouse monitor and mousepad","-155.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-06-21 15:56:05","15:56","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-21 15:46:07","15:46","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-06-21 13:29:58","13:29","Snack","-2.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","Snack","","None"
"Expense","2021-06-20 16:51:48","16:51","Food","-8.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-20 12:50:33","12:50","Snack","-1.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Snack","","None"
"Expense","2021-06-19 13:23:03","13:23","Food","-7.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-18 18:44:52","18:44","Metro","-27.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2021-06-18 16:19:07","16:19","Groceries","-3.73","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-06-18 13:03:37","13:03","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-17 19:47:13","19:47","Snack","-2.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-17 19:46:58","19:46","Beer","-8.00","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2021-06-17 11:39:55","11:39","Snack","-2.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","Sandwich","","None"
"Expense","2021-06-17 11:39:36","11:39","Coffee","-1.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-06-16 17:09:20","17:09","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-16 15:36:31","15:36","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-16 13:07:19","13:07","Snack","-1.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","Koulouri","","None"
"Expense","2021-06-15 22:03:36","22:03","Cyta","-46.11","EUR","1.0000000000","Utilities","Mobile","Savings","April & May","","None"
"Expense","2021-06-15 17:01:58","17:01","Food","-8.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-15 14:05:39","14:05","Coffee","-5.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-14 15:19:00","15:19","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-14 12:14:16","12:14","Coffee","-1.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-14 10:05:16","10:05","Snack","-2.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","Koulouri","","None"
"Expense","2021-06-13 14:56:16","14:56","Adaptor & froutsaki toualetaa","-15.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-06-13 14:55:53","14:55","Food","-10.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-12 15:10:03","15:10","Food","-7.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-11 19:07:22","19:07","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-11 15:00:53","15:00","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-10 18:17:49","18:17","Food","-5.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-10 15:53:24","15:53","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-10 10:57:07","10:57","Haircut","-12.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-06-09 14:53:57","14:53","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-08 20:09:12","20:09","Food","-7.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","Pizza","","None"
"Expense","2021-06-08 15:37:47","15:37","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-07 19:38:31","19:38","Coffee","-2.40","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-06 21:50:43","21:50","Coffee","-4.30","EUR","1.0000000000","Others","Others","Wallet","Coffee ","","None"
"Expense","2021-06-06 21:48:49","21:48","Food","-4.35","EUR","1.0000000000","Entertainment","Dining Out","Savings","Mcdonalds","","None"
"Expense","2021-06-06 14:50:18","14:50","Snack","-1.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Koulouri","","None"
"Expense","2021-06-06 14:50:09","14:50","Coffee","-2.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-06-05 21:09:03","21:09","Coffee","-5.00","EUR","1.0000000000","Others","Others","Wallet","Coffee ","","None"
"Expense","2021-06-05 16:01:41","16:01","Groceries","-15.93","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-06-04 15:26:06","15:26","Food","-7.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-06-04 14:22:59","14:22","Coffee","-3.00","EUR","1.0000000000","Others","Others","Wallet","Coffee ","","None"
"Expense","2021-06-03 22:18:59","22:18","Food","-10.50","EUR","1.0000000000","Entertainment","Dining Out","Wallet","Kerasma (pleio) ","","None"
"Expense","2021-06-03 12:29:52","12:29","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Efood","","None"
"Expense","2021-06-02 19:01:56","19:01","Food","-4.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","Efood","","None"
"Expense","2021-06-02 13:41:07","13:41","Coffee","-1.50","EUR","1.0000000000","Others","Others","Savings","Coffee ","","None"
"Expense","2021-06-02 10:41:35","10:41","Food","-3.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","Sandwich","","None"
"Expense","2021-06-01 16:31:51","16:31","Coffee","-2.00","EUR","1.0000000000","Others","Others","Savings","Coffee ","","None"
"Expense","2021-06-01 13:44:56","13:44","Food","-6.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Efood","","None"
"Expense","2021-05-31 16:33:20","16:33","Food","-7.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","Efood","","None"
"Expense","2021-05-31 11:24:55","11:24","Coffee","-1.80","EUR","1.0000000000","Others","Others","Savings","Coffee ","","None"
"Expense","2021-05-31 09:55:04","09:55","Sklavenitis","-13.68","EUR","1.0000000000","Others","Others","Savings","Entomoktono, pilos maliwn, sandwich ","","None"
"Expense","2021-05-30 16:50:08","16:50","Food","-4.90","EUR","1.0000000000","Entertainment","Dining Out","Wallet","Efood","","None"
"Expense","2021-05-30 16:05:12","16:05","Coffee","-3.00","EUR","1.0000000000","Others","Others","Wallet","Coffee ","","None"
"Expense","2021-05-30 12:05:47","12:05","Food","-1.50","EUR","1.0000000000","Entertainment","Dining Out","Wallet","Snack","","None"
"Expense","2021-05-29 22:57:26","22:57","Drinks","-10.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","Beer","","None"
"Expense","2021-05-29 15:30:35","15:30","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Efood 2 merides","","None"
"Expense","2021-05-29 11:33:54","11:33","Coffee","-4.00","EUR","1.0000000000","Others","Others","Savings","Coffee and sandwich ","","None"
"Expense","2021-05-28 18:25:08","18:25","Deh","-289.00","EUR","1.0000000000","Others","Others","Wallet","Will remove from next rent","","None"
"Expense","2021-05-28 18:07:29","18:07","Coffee","-5.30","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee and sandwich ","","None"
"Expense","2021-05-27 12:31:17","12:31","Coffee","-3.80","EUR","1.0000000000","Entertainment","Coffee","Wallet","Starbucks ","","None"
"Expense","2021-05-27 12:31:04","12:31","Food","-7.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Efood 2 merides","","None"
"Expense","2021-05-27 10:34:44","10:34","Drinks","-5.50","EUR","1.0000000000","Entertainment","Drinks","Wallet","Beer","","None"
"Expense","2021-05-26 22:44:43","22:44","Food","-14.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-25 17:34:12","17:34","Lamb","-2.30","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-05-25 17:32:31","17:32","Groceries","0.00","EUR","1.0000000000","Household","Grocery","Savings","Snack bar","","None"
"Expense","2021-05-25 13:33:19","13:33","Food","-5.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-25 12:34:00","12:34","Coffee","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-05-24 19:04:38","19:04","Food","-5.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-24 19:04:14","19:04","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2021-05-24 11:33:09","11:33","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-23 19:52:39","19:52","Food","-12.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-23 16:07:26","16:07","Rafting","-20.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-05-23 08:17:59","08:17","Food","-2.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-22 13:27:39","13:27","Rafting","-35.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-05-22 13:27:26","13:27","Food","-6.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-22 12:38:24","12:38","Clothes","-45.95","EUR","1.0000000000","Household","Clothing","Savings","Tracksuit adidas & socks","","None"
"Expense","2021-05-21 14:37:40","14:37","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-21 13:22:18","13:22","Cleaning products","-4.31","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-05-21 11:33:20","11:33","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2021-05-20 23:14:26","23:14","Drinks","-18.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-05-20 19:06:17","19:06","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-20 17:02:58","17:02","Cleaning products","-8.67","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-05-20 16:19:03","16:19","Ethereum","-200.00","EUR","1.0000000000","Investing","Crypto","Savings","","","None"
"Expense","2021-05-19 14:44:52","14:44","Cleaning products","-12.40","EUR","1.0000000000","Household","Grocery","Wallet","","","None"
"Expense","2021-05-19 11:26:09","11:26","Greek number","-12.01","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2021-05-19 11:25:00","11:25","Cleaning products","-7.95","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-05-19 10:31:12","10:31","Food","-2.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-18 21:07:11","21:07","Food","-6.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-18 20:17:12","20:17","Coffee","-3.60","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2021-05-18 12:51:18","12:51","Juice","-3.95","EUR","1.0000000000","Household","Grocery","Wallet","","","None"
"Expense","2021-05-18 12:46:23","12:46","Cleaning products","-14.19","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-05-18 12:45:43","12:45","Food","-6.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-05-18 12:25:57","12:25","Metro","-27.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2021-05-17 13:07:11","13:07","Coffee","-4.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-05-17 10:49:15","10:49","Master - προκαταβολη & εγγραφη","-300.00","EUR","1.0000000000","Household","School","Savings","","","None"
"Expense","2021-05-16 21:30:46","21:30","Beer","-5.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-05-16 20:47:11","20:47","Coffee","-5.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2021-05-15 11:36:15","11:36","Pcr test","-50.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-05-14 18:11:36","18:11","Beer","-6.50","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-05-14 17:15:34","17:15","Bubble wrap & masks","-3.30","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-05-10 20:54:56","20:54","Deposit and 1 month rent","-800.00","EUR","1.0000000000","Household","Rent","Wallet","","","None"
